0,0,0
0,1,0
0,2,0
0,3,0
0,4,3
0,5,2
0,6,2
0,7,2
0,8,0
0,9,0
0,10,3
0,11,3
0,12,0
0,13,11
0,14,11
0,15,4
0,16,0
0,17,2
0,18,3
0,19,2
0,20,6
0,21,3
0,22,2
0,23,0
0,24,0
0,25,1
0,26,0
0,27,0
0,28,2
1,0,1
1,1,0
1,2,13
1,3,27
1,4,7
1,5,5
1,6,7
1,7,0
1,8,0
1,9,24
1,10,30
1,11,3
1,12,1
1,13,0
1,14,2
1,15,12
1,16,11
1,17,3
1,18,4
1,19,1
1,20,13
1,21,2
1,22,23
1,23,6
1,24,3
1,25,1
1,26,0
1,27,2
1,28,0
2,0,0
2,1,1
2,2,0
2,3,3
2,4,4
2,5,4
2,6,0
2,7,0
2,8,0
2,9,0
2,10,4
2,11,12
2,12,0
2,13,0
2,14,0
2,15,0
2,16,1
2,17,0
2,18,2
2,19,5
2,20,0
2,21,0
2,22,1
2,23,1
2,24,2
2,25,0
2,26,0
2,27,17
2,28,12
3,0,0
3,1,4
3,2,1
3,3,0
3,4,3
3,5,3
3,6,0
3,7,0
3,8,0
3,9,3
3,10,1
3,11,2
3,12,0
3,13,0
3,14,0
3,15,1
3,16,1
3,17,2
3,18,0
3,19,2
3,20,1
3,21,0
3,22,2
3,23,0
3,24,0
3,25,0
3,26,0
3,27,5
3,28,1
4,0,0
4,1,1
4,2,0
4,3,10
4,4,0
4,5,1
4,6,0
4,7,0
4,8,0
4,9,0
4,10,5
4,11,0
4,12,0
4,13,0
4,14,0
4,15,0
4,16,0
4,17,0
4,18,2
4,19,0
4,20,2
4,21,5
4,22,3
4,23,5
4,24,0
4,25,0
4,26,0
4,27,0
4,28,4
5,0,0
5,1,0
5,2,0
5,3,0
5,4,0
5,5,0
5,6,1
5,7,0
5,8,0
5,9,0
5,10,0
5,11,0
5,12,0
5,13,10
5,14,0
5,15,0
5,16,0
5,17,0
5,18,0
5,19,0
5,20,0
5,21,0
5,22,0
5,23,0
5,24,4
5,25,0
5,26,0
5,27,0
5,28,0
6,0,6
6,1,3
6,2,0
6,3,11
6,4,24
6,5,23
6,6,37
6,7,3
6,8,35
6,9,3
6,10,7
6,11,70
6,12,0
6,13,6
6,14,14
6,15,1
6,16,2
6,17,5
6,18,7
6,19,0
6,20,13
6,21,4
6,22,43
6,23,5
6,24,2
6,25,5
6,26,0
6,27,4
6,28,12
7,0,22
7,1,25
7,2,27
7,3,29
7,4,16
7,5,30
7,6,17
7,7,34
7,8,10
7,9,28
7,10,21
7,11,36
7,12,15
7,13,6
7,14,34
7,15,2
7,16,26
7,17,14
7,18,12
7,19,5
7,20,73
7,21,27
7,22,54
7,23,4
7,24,10
7,25,3
7,26,0
7,27,14
7,28,25
8,0,0
8,1,5
8,2,9
8,3,8
8,4,19
8,5,61
8,6,1
8,7,16
8,8,1
8,9,0
8,10,15
8,11,29
8,12,10
8,13,1
8,14,25
8,15,2
8,16,0
8,17,7
8,18,1
8,19,2
8,20,3
8,21,1
8,22,3
8,23,20
8,24,0
8,25,19
8,26,0
8,27,6
8,28,18
9,0,10
9,1,8
9,2,5
9,3,17
9,4,22
9,5,150
9,6,2
9,7,5
9,8,0
9,9,0
9,10,6
9,11,42
9,12,0
9,13,0
9,14,30
9,15,3
9,16,3
9,17,31
9,18,22
9,19,1
9,20,43
9,21,4
9,22,17
9,23,8
9,24,0
9,25,25
9,26,0
9,27,47
9,28,20
10,0,0
10,1,10
10,2,0
10,3,0
10,4,2
10,5,3
10,6,0
10,7,1
10,8,0
10,9,0
10,10,0
10,11,3
10,12,1
10,13,0
10,14,0
10,15,4
10,16,0
10,17,0
10,18,1
10,19,0
10,20,0
10,21,0
10,22,2
10,23,0
10,24,0
10,25,0
10,26,0
10,27,1
10,28,1
11,0,2
11,1,0
11,2,0
11,3,0
11,4,1
11,5,0
11,6,0
11,7,0
11,8,0
11,9,0
11,10,0
11,11,1
11,12,0
11,13,0
11,14,0
11,15,0
11,16,0
11,17,0
11,18,0
11,19,0
11,20,6
11,21,1
11,22,9
11,23,0
11,24,0
11,25,0
11,26,0
11,27,0
11,28,0
12,0,0
12,1,0
12,2,1
12,3,1
12,4,3
12,5,5
12,6,10
12,7,35
12,8,0
12,9,5
12,10,20
12,11,13
12,12,27
12,13,0
12,14,19
12,15,6
12,16,14
12,17,16
12,18,0
12,19,0
12,20,13
12,21,22
12,22,42
12,23,12
12,24,2
12,25,10
12,26,0
12,27,0
12,28,14
13,0,6
13,1,17
13,2,6
13,3,16
13,4,9
13,5,46
13,6,10
13,7,7
13,8,3
13,9,4
13,10,15
13,11,12
13,12,5
13,13,0
13,14,2
13,15,1
13,16,5
13,17,11
13,18,1
13,19,2
13,20,4
13,21,2
13,22,10
13,23,6
13,24,2
13,25,0
13,26,0
13,27,10
13,28,29
14,0,3
14,1,0
14,2,0
14,3,0
14,4,1
14,5,0
14,6,0
14,7,2
14,8,0
14,9,0
14,10,0
14,11,0
14,12,2
14,13,0
14,14,0
14,15,0
14,16,0
14,17,1
14,18,0
14,19,0
14,20,1
14,21,0
14,22,2
14,23,0
14,24,2
14,25,0
14,26,0
14,27,0
14,28,1
15,0,2
15,1,11
15,2,2
15,3,6
15,4,3
15,5,3
15,6,3
15,7,6
15,8,0
15,9,1
15,10,2
15,11,0
15,12,4
15,13,1
15,14,2
15,15,0
15,16,4
15,17,3
15,18,0
15,19,4
15,20,18
15,21,2
15,22,11
15,23,0
15,24,2
15,25,1
15,26,0
15,27,10
15,28,3
16,0,0
16,1,4
16,2,0
16,3,3
16,4,0
16,5,5
16,6,0
16,7,0
16,8,0
16,9,0
16,10,2
16,11,1
16,12,0
16,13,0
16,14,0
16,15,0
16,16,0
16,17,2
16,18,0
16,19,0
16,20,0
16,21,0
16,22,0
16,23,0
16,24,0
16,25,0
16,26,0
16,27,0
16,28,0
17,0,7
17,1,21
17,2,4
17,3,10
17,4,6
17,5,7
17,6,2
17,7,5
17,8,1
17,9,0
17,10,4
17,11,4
17,12,3
17,13,0
17,14,1
17,15,5
17,16,0
17,17,5
17,18,0
17,19,6
17,20,10
17,21,4
17,22,11
17,23,10
17,24,3
17,25,2
17,26,0
17,27,22
17,28,20
18,0,0
18,1,1
18,2,0
18,3,1
18,4,5
18,5,1
18,6,0
18,7,0
18,8,0
18,9,6
18,10,1
18,11,0
18,12,1
18,13,0
18,14,8
18,15,3
18,16,0
18,17,1
18,18,0
18,19,0
18,20,4
18,21,1
18,22,0
18,23,3
18,24,0
18,25,0
18,26,0
18,27,1
18,28,1
19,0,24
19,1,1
19,2,34
19,3,7
19,4,9
19,5,50
19,6,1
19,7,16
19,8,0
19,9,0
19,10,63
19,11,48
19,12,2
19,13,0
19,14,14
19,15,9
19,16,3
19,17,3
19,18,4
19,19,0
19,20,7
19,21,24
19,22,17
19,23,39
19,24,6
19,25,1
19,26,0
19,27,3
19,28,25
20,0,0
20,1,2
20,2,0
20,3,2
20,4,1
20,5,8
20,6,0
20,7,0
20,8,0
20,9,0
20,10,2
20,11,1
20,12,1
20,13,0
20,14,3
20,15,1
20,16,0
20,17,1
20,18,0
20,19,1
20,20,0
20,21,1
20,22,2
20,23,0
20,24,0
20,25,0
20,26,0
20,27,1
20,28,4
21,0,0
21,1,11
21,2,1
21,3,3
21,4,1
21,5,13
21,6,2
21,7,0
21,8,6
21,9,2
21,10,6
21,11,5
21,12,4
21,13,0
