be0a4b64e9689c46e94b5a9a9c7910ee61aeb16f,12,66
911dec693f1ee82486192f11a9b57fe54f405864,0,4
911dec693f1ee82486192f11a9b57fe54f405864,1,18
911dec693f1ee82486192f11a9b57fe54f405864,2,39
911dec693f1ee82486192f11a9b57fe54f405864,3,24
911dec693f1ee82486192f11a9b57fe54f405864,4,11
911dec693f1ee82486192f11a9b57fe54f405864,5,3
911dec693f1ee82486192f11a9b57fe54f405864,6,1
911dec693f1ee82486192f11a9b57fe54f405864,7,3
911dec693f1ee82486192f11a9b57fe54f405864,8,37
911dec693f1ee82486192f11a9b57fe54f405864,9,32
911dec693f1ee82486192f11a9b57fe54f405864,10,78
911dec693f1ee82486192f11a9b57fe54f405864,11,8
911dec693f1ee82486192f11a9b57fe54f405864,12,24
69ac4f281de44e0554912f1f639d82283795dc1f,0,0
69ac4f281de44e0554912f1f639d82283795dc1f,1,10
69ac4f281de44e0554912f1f639d82283795dc1f,2,160
69ac4f281de44e0554912f1f639d82283795dc1f,3,20
69ac4f281de44e0554912f1f639d82283795dc1f,4,33
69ac4f281de44e0554912f1f639d82283795dc1f,5,22
69ac4f281de44e0554912f1f639d82283795dc1f,6,0
69ac4f281de44e0554912f1f639d82283795dc1f,7,10
69ac4f281de44e0554912f1f639d82283795dc1f,8,34
69ac4f281de44e0554912f1f639d82283795dc1f,9,25
69ac4f281de44e0554912f1f639d82283795dc1f,10,152
69ac4f281de44e0554912f1f639d82283795dc1f,11,22
69ac4f281de44e0554912f1f639d82283795dc1f,12,33
36281d6e526ec52449440a5a7f391744f7564126,0,10
36281d6e526ec52449440a5a7f391744f7564126,1,0
36281d6e526ec52449440a5a7f391744f7564126,2,5
36281d6e526ec52449440a5a7f391744f7564126,3,1
36281d6e526ec52449440a5a7f391744f7564126,4,1
36281d6e526ec52449440a5a7f391744f7564126,5,4
36281d6e526ec52449440a5a7f391744f7564126,6,0
36281d6e526ec52449440a5a7f391744f7564126,7,1
36281d6e526ec52449440a5a7f391744f7564126,8,2
36281d6e526ec52449440a5a7f391744f7564126,9,1
36281d6e526ec52449440a5a7f391744f7564126,10,3
36281d6e526ec52449440a5a7f391744f7564126,11,0
36281d6e526ec52449440a5a7f391744f7564126,12,1
882f423859d4c9e95a03dc70e9f68b2578a38146,0,2
882f423859d4c9e95a03dc70e9f68b2578a38146,1,0
882f423859d4c9e95a03dc70e9f68b2578a38146,2,1
882f423859d4c9e95a03dc70e9f68b2578a38146,3,0
882f423859d4c9e95a03dc70e9f68b2578a38146,4,5
882f423859d4c9e95a03dc70e9f68b2578a38146,5,0
882f423859d4c9e95a03dc70e9f68b2578a38146,6,2
882f423859d4c9e95a03dc70e9f68b2578a38146,7,1
882f423859d4c9e95a03dc70e9f68b2578a38146,8,0
882f423859d4c9e95a03dc70e9f68b2578a38146,9,0
882f423859d4c9e95a03dc70e9f68b2578a38146,10,2
882f423859d4c9e95a03dc70e9f68b2578a38146,11,0
882f423859d4c9e95a03dc70e9f68b2578a38146,12,7
78693c976f518e876aa94f0ba1c368b96f5ce245,0,10
78693c976f518e876aa94f0ba1c368b96f5ce245,1,45
78693c976f518e876aa94f0ba1c368b96f5ce245,2,6
78693c976f518e876aa94f0ba1c368b96f5ce245,3,38
78693c976f518e876aa94f0ba1c368b96f5ce245,4,33
78693c976f518e876aa94f0ba1c368b96f5ce245,5,15
78693c976f518e876aa94f0ba1c368b96f5ce245,6,13
78693c976f518e876aa94f0ba1c368b96f5ce245,7,10
78693c976f518e876aa94f0ba1c368b96f5ce245,8,9
78693c976f518e876aa94f0ba1c368b96f5ce245,9,20
78693c976f518e876aa94f0ba1c368b96f5ce245,10,30
78693c976f518e876aa94f0ba1c368b96f5ce245,11,0
78693c976f518e876aa94f0ba1c368b96f5ce245,12,61
6e35fad0b71471d43cd826cb52fc4dec40eeb682,0,11
6e35fad0b71471d43cd826cb52fc4dec40eeb682,1,12
6e35fad0b71471d43cd826cb52fc4dec40eeb682,2,45
6e35fad0b71471d43cd826cb52fc4dec40eeb682,3,16
6e35fad0b71471d43cd826cb52fc4dec40eeb682,4,7
6e35fad0b71471d43cd826cb52fc4dec40eeb682,5,7
6e35fad0b71471d43cd826cb52fc4dec40eeb682,6,4
6e35fad0b71471d43cd826cb52fc4dec40eeb682,7,11
6e35fad0b71471d43cd826cb52fc4dec40eeb682,8,25
6e35fad0b71471d43cd826cb52fc4dec40eeb682,9,6
6e35fad0b71471d43cd826cb52fc4dec40eeb682,10,50
6e35fad0b71471d43cd826cb52fc4dec40eeb682,11,42
6e35fad0b71471d43cd826cb52fc4dec40eeb682,12,5
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,0,2
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,1,1
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,2,0
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,3,3
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,4,2
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,5,0
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,6,1
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,7,2
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,8,1
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,9,2
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,10,0
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,11,0
1edd01d8b7baac9f57cb4dbc9f4f8e02b04984b5,12,1
162e5c70680af85a754fcbf19a435534a614746c,0,2
162e5c70680af85a754fcbf19a435534a614746c,1,1
162e5c70680af85a754fcbf19a435534a614746c,2,10
162e5c70680af85a754fcbf19a435534a614746c,3,6
162e5c70680af85a754fcbf19a435534a614746c,4,20
162e5c70680af85a754fcbf19a435534a614746c,5,3
162e5c70680af85a754fcbf19a435534a614746c,6,3
162e5c70680af85a754fcbf19a435534a614746c,7,7
162e5c70680af85a754fcbf19a435534a614746c,8,2
162e5c70680af85a754fcbf19a435534a614746c,9,5
162e5c70680af85a754fcbf19a435534a614746c,10,11
162e5c70680af85a754fcbf19a435534a614746c,11,27
162e5c70680af85a754fcbf19a435534a614746c,12,7
934d8deead566cc2fb1ab71b65c652b5b6a44982,0,3
934d8deead566cc2fb1ab71b65c652b5b6a44982,1,0
934d8deead566cc2fb1ab71b65c652b5b6a44982,2,1
934d8deead566cc2fb1ab71b65c652b5b6a44982,3,1
934d8deead566cc2fb1ab71b65c652b5b6a44982,4,0
934d8deead566cc2fb1ab71b65c652b5b6a44982,5,0
934d8deead566cc2fb1ab71b65c652b5b6a44982,6,0
934d8deead566cc2fb1ab71b65c652b5b6a44982,7,0
934d8deead566cc2fb1ab71b65c652b5b6a44982,8,5
934d8deead566cc2fb1ab71b65c652b5b6a44982,9,0
934d8deead566cc2fb1ab71b65c652b5b6a44982,10,4
934d8deead566cc2fb1ab71b65c652b5b6a44982,11,1
934d8deead566cc2fb1ab71b65c652b5b6a44982,12,2
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,0,1
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,1,15
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,2,24
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,3,13
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,4,13
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,5,6
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,6,3
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,7,8
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,8,18
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,9,5
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,10,20
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,11,42
2d445a8dfb15b2a57fafa137f923f6fa4c241fb3,12,5
39dd82faffcefae947785f598cb53d2ed6becb0e,0,7
39dd82faffcefae947785f598cb53d2ed6becb0e,1,3
39dd82faffcefae947785f598cb53d2ed6becb0e,2,1
39dd82faffcefae947785f598cb53d2ed6becb0e,3,5
39dd82faffcefae947785f598cb53d2ed6becb0e,4,4
39dd82faffcefae947785f598cb53d2ed6becb0e,5,6
39dd82faffcefae947785f598cb53d2ed6becb0e,6,0
39dd82faffcefae947785f598cb53d2ed6becb0e,7,4
39dd82faffcefae947785f598cb53d2ed6becb0e,8,3
39dd82faffcefae947785f598cb53d2ed6becb0e,9,1
39dd82faffcefae947785f598cb53d2ed6becb0e,10,2
39dd82faffcefae947785f598cb53d2ed6becb0e,11,1
39dd82faffcefae947785f598cb53d2ed6becb0e,12,1
16ecd6cc606cea097d4f5830401969720cf134bb,0,49
16ecd6cc606cea097d4f5830401969720cf134bb,1,33
16ecd6cc606cea097d4f5830401969720cf134bb,2,96
16ecd6cc606cea097d4f5830401969720cf134bb,3,6
16ecd6cc606cea097d4f5830401969720cf134bb,4,20
16ecd6cc606cea097d4f5830401969720cf134bb,5,5
16ecd6cc606cea097d4f5830401969720cf134bb,6,30
16ecd6cc606cea097d4f5830401969720cf134bb,7,10
16ecd6cc606cea097d4f5830401969720cf134bb,8,69
16ecd6cc606cea097d4f5830401969720cf134bb,9,11
16ecd6cc606cea097d4f5830401969720cf134bb,10,49
16ecd6cc606cea097d4f5830401969720cf134bb,11,1
16ecd6cc606cea097d4f5830401969720cf134bb,12,31
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,0,2
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,1,0
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,2,2
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,3,5
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,4,2
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,5,0
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,6,1
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,7,1
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,8,5
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,9,1
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,10,8
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,11,3
f2bc87a01ebb952ea30b24f36877c12c85fe28e1,12,1
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,0,16
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,1,1
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,2,7
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,3,4
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,4,12
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,5,19
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,6,3
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,7,7
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,8,8
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,9,4
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,10,21
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,11,16
dd1e586b2a389b148bf09422a7e84d9d5d932c5a,12,11
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,0,7
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,1,0
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,2,30
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,3,0
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,4,1
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,5,3
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,6,0
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,7,9
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,8,11
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,9,6
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,10,0
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,11,23
23e51a75e1f6cd5cc601eb160c4e36adcf34beca,12,1
3046ca6dbd31cdfc94a511b10b8209f539df522f,0,13
3046ca6dbd31cdfc94a511b10b8209f539df522f,1,7
3046ca6dbd31cdfc94a511b10b8209f539df522f,2,116
3046ca6dbd31cdfc94a511b10b8209f539df522f,3,92
3046ca6dbd31cdfc94a511b10b8209f539df522f,4,15
3046ca6dbd31cdfc94a511b10b8209f539df522f,5,113
3046ca6dbd31cdfc94a511b10b8209f539df522f,6,12
3046ca6dbd31cdfc94a511b10b8209f539df522f,7,76
3046ca6dbd31cdfc94a511b10b8209f539df522f,8,104
3046ca6dbd31cdfc94a511b10b8209f539df522f,9,1
3046ca6dbd31cdfc94a511b10b8209f539df522f,10,64
3046ca6dbd31cdfc94a511b10b8209f539df522f,11,98
3046ca6dbd31cdfc94a511b10b8209f539df522f,12,0
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,0,4
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,1,2
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,2,1
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,3,5
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,4,10
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,5,4
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,6,2
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,7,0
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,8,10
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,9,4
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,10,11
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,11,0
51b7aa0f5b4a925053d585b92a9308e348c4a9d5,12,4
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,0,20
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,1,3
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,2,9
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,3,5
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,4,3
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,5,10
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,6,9
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,7,0
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,8,10
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,9,3
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,10,13
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,11,2
6c4e7f5eedc1d9956fc280b2ccdb5240aef1e329,12,12
734afa3b732ea689b97c1c862ae3bb5e1a487a91,0,5
734afa3b732ea689b97c1c862ae3bb5e1a487a91,1,0
734afa3b732ea689b97c1c862ae3bb5e1a487a91,2,2
734afa3b732ea689b97c1c862ae3bb5e1a487a91,3,0
734afa3b732ea689b97c1c862ae3bb5e1a487a91,4,6
734afa3b732ea689b97c1c862ae3bb5e1a487a91,5,1
734afa3b732ea689b97c1c862ae3bb5e1a487a91,6,6
734afa3b732ea689b97c1c862ae3bb5e1a487a91,7,3
734afa3b732ea689b97c1c862ae3bb5e1a487a91,8,12
734afa3b732ea689b97c1c862ae3bb5e1a487a91,9,9
734afa3b732ea689b97c1c862ae3bb5e1a487a91,10,10
734afa3b732ea689b97c1c862ae3bb5e1a487a91,11,0
734afa3b732ea689b97c1c862ae3bb5e1a487a91,12,1
26fc0dc4d85da38e2c853f55772a0e212edc6468,0,8
26fc0dc4d85da38e2c853f55772a0e212edc6468,1,14
26fc0dc4d85da38e2c853f55772a0e212edc6468,2,16
26fc0dc4d85da38e2c853f55772a0e212edc6468,3,13
26fc0dc4d85da38e2c853f55772a0e212edc6468,4,18
26fc0dc4d85da38e2c853f55772a0e212edc6468,5,2
26fc0dc4d85da38e2c853f55772a0e212edc6468,6,0
26fc0dc4d85da38e2c853f55772a0e212edc6468,7,5
26fc0dc4d85da38e2c853f55772a0e212edc6468,8,6
26fc0dc4d85da38e2c853f55772a0e212edc6468,9,1
26fc0dc4d85da38e2c853f55772a0e212edc6468,10,29
26fc0dc4d85da38e2c853f55772a0e212edc6468,11,20
26fc0dc4d85da38e2c853f55772a0e212edc6468,12,28
757149b246b1bac6a2f642d669435b24207aaf3d,0,6
757149b246b1bac6a2f642d669435b24207aaf3d,1,7
757149b246b1bac6a2f642d669435b24207aaf3d,2,8
757149b246b1bac6a2f642d669435b24207aaf3d,3,4
757149b246b1bac6a2f642d669435b24207aaf3d,4,4
757149b246b1bac6a2f642d669435b24207aaf3d,5,7
757149b246b1bac6a2f642d669435b24207aaf3d,6,1
757149b246b1bac6a2f642d669435b24207aaf3d,7,2
757149b246b1bac6a2f642d669435b24207aaf3d,8,10
757149b246b1bac6a2f642d669435b24207aaf3d,9,5
757149b246b1bac6a2f642d669435b24207aaf3d,10,14
757149b246b1bac6a2f642d669435b24207aaf3d,11,4
757149b246b1bac6a2f642d669435b24207aaf3d,12,6
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,0,8
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,1,14
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,2,0
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,3,14
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,4,1
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,5,0
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,6,18
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,7,0
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,8,1
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,9,0
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,10,0
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,11,2
c3b1a91dfc4b2c249ca1e5b0b21cfff1ac33c01c,12,1
5f09ddeee11a4def1e03f2211ee3341e4968685c,0,2
5f09ddeee11a4def1e03f2211ee3341e4968685c,1,2
5f09ddeee11a4def1e03f2211ee3341e4968685c,2,5
5f09ddeee11a4def1e03f2211ee3341e4968685c,3,5
5f09ddeee11a4def1e03f2211ee3341e4968685c,4,1
5f09ddeee11a4def1e03f2211ee3341e4968685c,5,0
5f09ddeee11a4def1e03f2211ee3341e4968685c,6,0
5f09ddeee11a4def1e03f2211ee3341e4968685c,7,1
5f09ddeee11a4def1e03f2211ee3341e4968685c,8,2
5f09ddeee11a4def1e03f2211ee3341e4968685c,9,1
5f09ddeee11a4def1e03f2211ee3341e4968685c,10,6
5f09ddeee11a4def1e03f2211ee3341e4968685c,11,0
5f09ddeee11a4def1e03f2211ee3341e4968685c,12,0
9244a337a453a977a7093d905a1bffedf08bf0f6,0,2
9244a337a453a977a7093d905a1bffedf08bf0f6,1,0
9244a337a453a977a7093d905a1bffedf08bf0f6,2,1
9244a337a453a977a7093d905a1bffedf08bf0f6,3,20
9244a337a453a977a7093d905a1bffedf08bf0f6,4,23
9244a337a453a977a7093d905a1bffedf08bf0f6,5,1
9244a337a453a977a7093d905a1bffedf08bf0f6,6,0
9244a337a453a977a7093d905a1bffedf08bf0f6,7,12
9244a337a453a977a7093d905a1bffedf08bf0f6,8,1
9244a337a453a977a7093d905a1bffedf08bf0f6,9,1
9244a337a453a977a7093d905a1bffedf08bf0f6,10,2
9244a337a453a977a7093d905a1bffedf08bf0f6,11,0
9244a337a453a977a7093d905a1bffedf08bf0f6,12,0
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,0,0
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,1,3
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,2,4
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,3,0
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,4,1
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,5,2
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,6,0
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,7,0
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,8,1
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,9,1
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,10,4
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,11,0
4d0fc2bc8a2a0cba9e3ab44ff897b77509f1f707,12,3
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,0,16
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,1,19
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,2,10
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,3,26
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,4,43
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,5,6
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,6,10
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,7,8
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,8,66
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,9,3
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,10,48
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,11,24
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,12,26
2e9052c46e7a0f0ca56c23ec975641a81b2f83bb,0,1
2e9052c46e7a0f0ca56c23ec975641a81b2f83bb,1,0
