0,0,0
0,1,5
0,2,0
0,3,3
0,4,10
0,5,11
0,6,0
0,7,0
0,8,0
0,9,2
0,10,0
0,11,1
0,12,0
0,13,8
0,14,0
0,15,2
0,16,2
0,17,10
0,18,7
0,19,0
0,20,1
0,21,0
0,22,0
1,0,10
1,1,27
1,2,1
1,3,4
1,4,15
1,5,18
1,6,3
1,7,3
1,8,3
1,9,23
1,10,1
1,11,6
1,12,0
1,13,31
1,14,3
1,15,29
1,16,11
1,17,3
1,18,3
1,19,5
1,20,2
1,21,0
1,22,0
2,0,1
2,1,0
2,2,0
2,3,2
2,4,12
2,5,0
2,6,0
2,7,8
2,8,0
2,9,0
2,10,0
2,11,1
2,12,0
2,13,3
2,14,0
2,15,33
2,16,0
2,17,5
2,18,0
2,19,2
2,20,2
2,21,0
2,22,0
3,0,1
3,1,0
3,2,0
3,3,0
3,4,4
3,5,3
3,6,0
3,7,5
3,8,0
3,9,0
3,10,1
3,11,0
3,12,1
3,13,4
3,14,0
3,15,9
3,16,0
3,17,3
3,18,0
3,19,1
3,20,0
3,21,0
3,22,0
4,0,0
4,1,0
4,2,0
4,3,2
4,4,0
4,5,0
4,6,0
4,7,0
4,8,5
4,9,0
4,10,2
4,11,0
4,12,0
4,13,9
4,14,0
4,15,7
4,16,0
4,17,5
4,18,0
4,19,8
4,20,0
4,21,0
4,22,0
5,0,1
5,1,0
5,2,0
5,3,0
5,4,0
5,5,8
5,6,0
5,7,0
5,8,4
5,9,1
5,10,0
5,11,0
5,12,0
5,13,0
5,14,0
5,15,0
5,16,0
5,17,0
5,18,0
5,19,0
5,20,1
5,21,0
5,22,0
6,0,4
6,1,15
6,2,2
6,3,14
6,4,77
6,5,11
6,6,4
6,7,7
6,8,1
6,9,0
6,10,13
6,11,10
6,12,0
6,13,104
6,14,0
6,15,41
6,16,0
6,17,31
6,18,2
6,19,0
6,20,2
6,21,7
6,22,0
7,0,33
7,1,28
7,2,5
7,3,22
7,4,58
7,5,23
7,6,18
7,7,26
7,8,9
7,9,5
7,10,64
7,11,17
7,12,3
7,13,137
7,14,10
7,15,79
7,16,23
7,17,23
7,18,20
7,19,3
7,20,4
7,21,0
7,22,9
8,0,0
8,1,27
8,2,20
8,3,2
8,4,62
8,5,3
8,6,0
8,7,5
8,8,1
8,9,0
8,10,2
8,11,39
8,12,1
8,13,35
8,14,0
8,15,61
8,16,1
8,17,4
8,18,1
8,19,8
8,20,0
8,21,0
8,22,10
9,0,3
9,1,49
9,2,1
9,3,21
9,4,113
9,5,0
9,6,2
9,7,41
9,8,0
9,9,0
9,10,11
9,11,33
9,12,0
9,13,72
9,14,0
9,15,131
9,16,4
9,17,10
9,18,18
9,19,12
9,20,0
9,21,0
9,22,0
10,0,0
10,1,3
10,2,0
10,3,4
10,4,5
10,5,0
10,6,0
10,7,1
10,8,0
10,9,0
10,10,1
10,11,1
10,12,0
10,13,2
10,14,0
10,15,1
10,16,0
10,17,1
10,18,0
10,19,0
10,20,0
10,21,10
10,22,0
11,0,0
11,1,0
11,2,0
11,3,0
11,4,4
11,5,0
11,6,0
11,7,0
11,8,0
11,9,2
11,10,2
11,11,0
11,12,0
11,13,2
11,14,0
11,15,0
11,16,0
11,17,1
11,18,7
11,19,0
11,20,0
11,21,2
11,22,0
12,0,14
12,1,23
12,2,23
12,3,15
12,4,18
12,5,12
12,6,0
12,7,0
12,8,8
12,9,1
12,10,6
12,11,37
12,12,0
12,13,71
12,14,0
12,15,13
12,16,0
12,17,11
12,18,20
12,19,1
12,20,5
12,21,0
12,22,12
13,0,6
13,1,15
13,2,0
13,3,2
13,4,14
13,5,4
13,6,1
13,7,21
13,8,5
13,9,0
13,10,5
13,11,9
13,12,3
13,13,26
13,14,0
13,15,91
13,16,0
13,17,11
13,18,3
13,19,15
13,20,1
13,21,3
13,22,6
14,0,0
14,1,1
14,2,1
14,3,0
14,4,1
14,5,0
14,6,0
14,7,0
14,8,2
14,9,0
14,10,1
14,11,0
14,12,1
14,13,2
14,14,0
14,15,1
14,16,2
14,17,0
14,18,0
14,19,0
14,20,3
14,21,0
14,22,0
15,0,4
15,1,4
15,2,0
15,3,3
15,4,4
15,5,1
15,6,0
15,7,8
15,8,2
15,9,0
15,10,14
15,11,3
15,12,0
15,13,14
15,14,1
15,15,22
15,16,2
15,17,6
15,18,7
15,19,4
15,20,2
15,21,1
15,22,2
16,0,0
16,1,5
16,2,2
16,3,0
16,4,1
16,5,0
16,6,0
16,7,0
16,8,0
16,9,0
16,10,0
16,11,0
16,12,0
16,13,0
16,14,3
16,15,6
16,16,0
16,17,0
16,18,0
16,19,0
16,20,0
16,21,0
16,22,0
17,0,0
17,1,14
17,2,0
17,3,6
17,4,6
17,5,1
17,6,3
17,7,28
17,8,3
17,9,0
17,10,11
17,11,14
17,12,2
17,13,8
17,14,1
17,15,49
17,16,0
17,17,8
17,18,4
17,19,11
17,20,0
17,21,1
17,22,3
18,0,0
18,1,1
18,2,0
18,3,3
18,4,3
18,5,3
18,6,3
18,7,0
18,8,0
18,9,0
18,10,6
18,11,4
18,12,0
18,13,5
18,14,0
18,15,6
18,16,0
18,17,4
18,18,0
18,19,0
18,20,0
18,21,0
18,22,0
19,0,3
19,1,24
19,2,0
19,3,5
19,4,54
19,5,1
19,6,24
19,7,26
19,8,7
19,9,21
19,10,5
19,11,40
19,12,29
19,13,41
19,14,0
19,15,66
19,16,0
19,17,31
19,18,3
19,19,28
19,20,1
19,21,0
19,22,1
20,0,0
20,1,1
20,2,0
20,3,0
20,4,3
20,5,0
20,6,0
20,7,0
20,8,0
20,9,0
20,10,0
20,11,1
20,12,0
20,13,6
20,14,0
20,15,14
20,16,0
20,17,2
20,18,4
20,19,0
20,20,0
20,21,0
20,22,0
21,0,12
21,1,5
21,2,0
21,3,12
21,4,5
21,5,3
21,6,0
21,7,5
21,8,0
21,9,0
21,10,6
21,11,4
21,12,1
21,13,23
21,14,6
21,15,30
21,16,0
21,17,8
21,18,3
21,19,5
21,20,1
21,21,0
21,22,0
22,0,0
22,1,3
22,2,0
22,3,0
22,4,25
22,5,0
22,6,0
22,7,4
22,8,0
22,9,0
22,10,0
22,11,1
22,12,0
22,13,2
22,14,6
22,15,32
22,16,0
22,17,9
22,18,0
22,19,1
22,20,5
22,21,3
22,22,0
23,0,40
23,1,15
23,2,0
23,3,74
23,4,75
23,5,4
23,6,0
23,7,45
23,8,0
23,9,0
23,10,13
23,11,8
23,12,0
23,13,66
23,14,5
23,15,258
23,16,1
23,17,85
23,18,18
23,19,4
23,20,0
23,21,0
23,22,0
24,0,5
24,1,3
24,2,0
24,3,4
24,4,10
24,5,1
24,6,0
24,7,0
24,8,2
24,9,0
24,10,0
24,11,1
24,12,0
24,13,12
24,14,1
24,15,12
24,16,2
24,17,1
24,18,0
24,19,0
24,20,3
24,21,0
24,22,0
25,0,5
25,1,0
25,2,0
25,3,10
25,4,6
25,5,9
25,6,0
25,7,1
25,8,2
25,9,0
25,10,14
25,11,1
25,12,0
25,13,33
25,14,0
25,15,9
25,16,0
25,17,0
25,18,3
25,19,0
25,20,3
25,21,3
25,22,0
26,0,0
26,1,0
26,2,0
26,3,1
26,4,5
26,5,6
26,6,0
26,7,2
26,8,0
26,9,1
26,10,0
26,11,0
26,12,0
26,13,5
26,14,0
26,15,14
26,16,1
26,17,3
26,18,0
26,19,8
26,20,0
26,21,0
26,22,9
27,0,4
27,1,0
27,2,0
27,3,2
27,4,16
27,5,0
27,6,0
27,7,10
27,8,14
27,9,0
27,10,4
27,11,1
27,12,0
27,13,28
27,14,0
27,15,25
27,16,14
27,17,5
27,18,31
27,19,4
27,20,0
27,21,2
27,22,0
28,0,2
28,1,8
28,2,1
28,3,7
28,4,8
28,5,0
28,6,0
28,7,2
28,8,1
28,9,0
28,10,0
28,11,6
28,12,0
28,13,14
28,14,0
28,15,16
28,16,2
28,17,2
28,18,1
28,19,2
28,20,6
28,21,0
28,22,0
29,0,0
29,1,1
29,2,0
29,3,0
29,4,1
29,5,0
29,6,0
29,7,0
29,8,32
29,9,0
29,10,0
29,11,0
29,12,0
29,13,21
29,14,0
29,15,3
29,16,0
29,17,0
29,18,0
29,19,0
29,20,0
29,21,1
29,22,0
30,0,0
30,1,0
30,2,0
30,3,0
30,4,10
30,5,0
30,6,0
30,7,0
30,8,0
30,9,0
30,10,0
30,11,3
30,12,0
30,13,5
30,14,0
30,15,5
30,16,0
30,17,1
30,18,1
30,19,0
30,20,0
30,21,0
30,22,0
31,0,15
31,1,0
31,2,0
31,3,1
31,4,1
31,5,0
31,6,0
31,7,1
31,8,0
31,9,0
31,10,21
31,11,1
31,12,0
31,13,2
31,14,0
31,15,6
31,16,1
31,17,12
31,18,2
31,19,0
31,20,0
31,21,0
31,22,0
32,0,0
32,1,4
32,2,0
32,3,2
32,4,4
32,5,0
32,6,0
32,7,0
32,8,2
32,9,0
32,10,1
32,11,1
32,12,0
32,13,3
32,14,1
32,15,1
32,16,0
32,17,0
32,18,0
32,19,0
32,20,0
32,21,0
32,22,0
33,0,2
33,1,6
33,2,0
33,3,3
33,4,23
33,5,6
33,6,0
33,7,0
33,8,7
33,9,10
33,10,20
33,11,2
33,12,7
33,13,75
33,14,1
