0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.176470588235
0,4,0.0675675675676
0,5,0.0789473684211
0,6,0.00671140939597
0,7,0.0434782608696
0,8,0.0238095238095
0,9,0.0222222222222
0,10,0.0
0,11,0.111111111111
0,12,0.0
0,13,0.0253164556962
0,14,0.0
0,15,0.0
0,16,0.0535714285714
0,17,0.0322580645161
0,18,0.0
0,19,0.046511627907
0,20,0.0
0,21,0.142857142857
0,22,0.0
0,23,0.0
0,24,0.0606060606061
0,25,0.020618556701
0,26,0.0
0,27,0.0
0,28,0.666666666667
0,29,0.0
0,30,0.016393442623
0,31,0.0
0,32,0.0
0,33,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,38,0.0194174757282
0,39,0.0416666666667
0,40,0.0
0,41,0.0833333333333
0,42,0.025641025641
0,43,0.0
1,0,0.0714285714286
1,1,0.0408163265306
1,2,0.326923076923
1,3,0.0392156862745
1,4,0.027027027027
1,5,0.315789473684
1,6,0.0
1,7,0.0434782608696
1,8,0.0952380952381
1,9,0.0222222222222
1,10,0.0222222222222
1,11,0.111111111111
1,12,0.119047619048
1,13,0.101265822785
1,14,0.0
1,15,0.0
1,16,0.0714285714286
1,17,0.225806451613
1,18,0.285714285714
1,19,0.558139534884
1,20,0.0888888888889
1,21,0.142857142857
1,22,0.0625
1,23,0.0
1,24,0.0606060606061
1,25,0.0103092783505
1,26,0.0178571428571
1,27,0.674418604651
1,28,0.0
1,29,0.1
1,30,0.016393442623
1,31,0.0
1,32,0.0
1,33,0.0625
1,34,0.0746268656716
1,35,0.0
1,36,0.0434782608696
1,37,0.0
1,38,0.126213592233
1,39,0.0555555555556
1,40,0.285714285714
1,41,0.166666666667
1,42,0.0
1,43,0.380952380952
2,0,0.0
2,1,0.0204081632653
2,2,0.134615384615
2,3,0.0
2,4,0.135135135135
2,5,0.0
2,6,0.00671140939597
2,7,0.101449275362
2,8,0.0
2,9,0.0
2,10,0.0
2,11,0.0
2,12,0.0
2,13,0.0379746835443
2,14,0.0108695652174
2,15,0.0
2,16,0.0714285714286
2,17,0.0
2,18,0.0
2,19,0.0
2,20,0.0
2,21,0.0
2,22,0.0
2,23,0.0
2,24,0.0
2,25,0.0
2,26,0.178571428571
2,27,0.0232558139535
2,28,0.0
2,29,0.0
2,30,0.016393442623
2,31,0.0612244897959
2,32,0.0
2,33,0.03125
2,34,0.089552238806
2,35,0.0
2,36,0.0
2,37,0.0384615384615
2,38,0.00970873786408
2,39,0.125
2,40,0.0
2,41,0.0
2,42,0.0
2,43,0.0952380952381
3,0,0.0
3,1,0.0612244897959
3,2,0.0192307692308
3,3,0.0
3,4,0.027027027027
3,5,0.0789473684211
3,6,0.00671140939597
3,7,0.0289855072464
3,8,0.0
3,9,0.0
3,10,0.0
3,11,0.0185185185185
3,12,0.0
3,13,0.0
3,14,0.0326086956522
3,15,0.0
3,16,0.0178571428571
3,17,0.0322580645161
3,18,0.0
3,19,0.0
3,20,0.0444444444444
3,21,0.0
3,22,0.0
3,23,0.0
3,24,0.0
3,25,0.0103092783505
3,26,0.0535714285714
3,27,0.0232558139535
3,28,0.0
3,29,0.0
3,30,0.0
3,31,0.0408163265306
3,32,0.0
3,33,0.03125
3,34,0.0149253731343
3,35,0.0
3,36,0.0
3,37,0.0
3,38,0.0
3,39,0.0416666666667
3,40,0.0
3,41,0.0
3,42,0.0
3,43,0.0
4,0,0.0
4,1,0.0
4,2,0.192307692308
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.0
4,7,0.0
4,8,0.0
4,9,0.0444444444444
4,10,0.0444444444444
4,11,0.0
4,12,0.119047619048
4,13,0.0
4,14,0.0
4,15,0.0
4,16,0.0178571428571
4,17,0.0322580645161
4,18,0.0
4,19,0.0
4,20,0.0
4,21,0.0
4,22,0.0
4,23,0.0
4,24,0.151515151515
4,25,0.0
4,26,0.0
4,27,0.0
4,28,0.0
4,29,0.0
4,30,0.0
4,31,0.102040816327
4,32,0.0
4,33,0.0
4,34,0.0746268656716
4,35,0.0
4,36,0.0
4,37,0.0
4,38,0.0
4,39,0.0
4,40,0.0
4,41,0.0
4,42,0.0
4,43,0.0952380952381
5,0,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0263157894737
5,6,0.0
5,7,0.0
5,8,0.0
5,9,0.0
5,10,0.0
5,11,0.0
5,12,0.0
5,13,0.0
5,14,0.0
5,15,0.0
5,16,0.0
5,17,0.0
5,18,0.0
5,19,0.0
5,20,0.0
5,21,0.0
5,22,0.0
5,23,0.0
5,24,0.0
5,25,0.0
5,26,0.0
5,27,0.0
5,28,0.666666666667
5,29,0.133333333333
5,30,0.0
5,31,0.0
5,32,0.0
5,33,0.0
5,34,0.0
5,35,0.0
5,36,0.0
5,37,0.0
5,38,0.0
5,39,0.0
5,40,0.0
5,41,0.0
5,42,0.0
5,43,0.0
6,0,0.0714285714286
6,1,0.0816326530612
6,2,0.0
6,3,0.313725490196
6,4,0.108108108108
6,5,0.131578947368
6,6,0.0201342281879
6,7,0.0144927536232
6,8,0.142857142857
6,9,0.6
6,10,0.0
6,11,0.0
6,12,0.0238095238095
6,13,0.481012658228
6,14,0.0
6,15,0.0597014925373
6,16,0.160714285714
6,17,0.193548387097
6,18,0.632653061224
6,19,0.116279069767
6,20,0.0888888888889
6,21,0.0
6,22,0.25
6,23,0.0
6,24,1.0
6,25,0.0103092783505
6,26,0.0714285714286
6,27,0.372093023256
6,28,0.4
6,29,0.0
6,30,0.213114754098
6,31,0.0612244897959
6,32,0.0
6,33,0.0625
6,34,0.164179104478
6,35,0.0
6,36,0.0
6,37,0.0
6,38,0.368932038835
6,39,0.347222222222
6,40,0.0
6,41,0.125
6,42,0.025641025641
6,43,0.47619047619
7,0,0.0714285714286
7,1,0.387755102041
7,2,0.192307692308
7,3,0.705882352941
7,4,0.27027027027
7,5,0.105263157895
7,6,0.0872483221477
7,7,0.0724637681159
7,8,0.380952380952
7,9,0.222222222222
7,10,1.0
7,11,0.259259259259
7,12,0.0714285714286
7,13,0.126582278481
7,14,0.184782608696
7,15,0.10447761194
7,16,0.464285714286
7,17,0.709677419355
7,18,0.428571428571
7,19,0.93023255814
7,20,0.111111111111
7,21,0.285714285714
7,22,0.0
7,23,0.0
7,24,0.969696969697
7,25,0.123711340206
7,26,0.375
7,27,0.418604651163
7,28,0.333333333333
7,29,0.2
7,30,0.0819672131148
7,31,0.34693877551
7,32,0.769230769231
7,33,0.09375
7,34,0.164179104478
7,35,0.0
7,36,0.95652173913
7,37,0.307692307692
7,38,0.271844660194
7,39,0.236111111111
7,40,0.785714285714
7,41,0.916666666667
7,42,0.0
7,43,0.428571428571
8,0,0.785714285714
8,1,1.0
8,2,0.0384615384615
8,3,0.333333333333
8,4,0.27027027027
8,5,0.0263157894737
8,6,0.114093959732
8,7,0.0434782608696
8,8,0.154761904762
8,9,0.0
8,10,0.0
8,11,0.0740740740741
8,12,0.0238095238095
8,13,0.0506329113924
8,14,0.0326086956522
8,15,0.0597014925373
8,16,0.339285714286
8,17,0.0322580645161
8,18,0.0
8,19,0.046511627907
8,20,0.2
8,21,0.0
8,22,0.0
8,23,0.0
8,24,0.030303030303
8,25,0.0309278350515
8,26,0.0178571428571
8,27,0.093023255814
8,28,0.0666666666667
8,29,0.0
8,30,0.0327868852459
8,31,0.0612244897959
8,32,0.230769230769
8,33,0.0
8,34,0.164179104478
8,35,0.0
8,36,0.0
8,37,0.384615384615
8,38,0.0776699029126
8,39,0.277777777778
8,40,0.0
8,41,0.583333333333
8,42,0.538461538462
8,43,0.0
